mechanism,kappa,cohort_replicate,unit_index,family,phi,lambda,neff_p,neff_var,threshold_calibration_max_error,theta_obs,theta_native_null_median,delta_theta,p_native,native_reject_005,delta_positive,native_null_valid_fraction,native_spectral_error_median,native_count_exact_fraction,native_group_count_exact_fraction,injection_monthly_multiset_exact,injection_monthly_event_count_exact,annual_count_mean,annual_count_sd,annual_count_ac1,monthly_indicator_ac1,monthly_indicator_ac12
history_feedback,0.5,16,7,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.9771717254887748,-0.0228282745112251,1.0,False,False,1.0,0.005715754694592,1.0,1.0,True,True,2.9362549800796813,2.0306222229346345,0.1920307364953787,0.6457044429449161,0.4932125526872647
history_feedback,0.5,17,0,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.9132703777335984,0.8985459155556388,-0.0147244621779596,0.5329341317365269,False,False,1.0,0.0075775782600406,1.0,1.0,True,True,3.0358565737051797,1.803799984977104,0.2223643002233137,0.5803482290662876,0.5124644617748816
history_feedback,0.5,17,1,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.8376068376068376,0.8359424918169416,-0.001664345789896,0.5029940119760479,False,False,1.0,0.0067305709470346,1.0,1.0,True,True,2.956175298804781,1.7360920628080845,0.3506906443300891,0.5292384086501734,0.524760783137238
history_feedback,0.5,17,2,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.6976720482713633,0.8094822303921568,0.1118101821207935,0.2974051896207584,False,True,1.0,0.0056614083744918,1.0,1.0,True,True,3.0239043824701195,1.6506144862118313,0.4124804558463868,0.5275964312395505,0.5656313624841671
history_feedback,0.5,17,3,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6765837508947745,0.8954306158698921,0.2188468649751176,0.1516966067864271,False,True,1.0,0.0054807811175656,1.0,1.0,True,True,2.960159362549801,1.782609209034178,0.2634418689560397,0.5814030911372863,0.5269752906542924
history_feedback,0.5,17,4,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.8781173164734809,0.9547416124393524,0.0766242959658716,0.3353293413173652,False,True,1.0,0.0084888274389846,1.0,1.0,True,True,3.0637450199203187,1.972904182940682,0.2447576095419657,0.636426988120421,0.5439494999492528
history_feedback,0.5,17,5,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8178581353341671,0.8182116849491853,0.0003535496150182,0.500998003992016,False,True,1.0,0.0054058222733409,1.0,1.0,True,True,2.99601593625498,1.9403413014930904,0.3066146873995952,0.6284791510131811,0.5555566877704486
history_feedback,0.5,17,6,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7316597294484911,0.8874370910534533,0.1557773616049621,0.1636726546906187,False,True,1.0,0.0066913621445985,1.0,1.0,True,True,2.852589641434263,1.914034782946994,0.2781681028129822,0.6339777165924453,0.5590118097260631
history_feedback,0.5,17,7,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6258173941474579,0.9432154021575336,0.3173980080100756,0.0319361277445109,True,True,1.0,0.0054101228002468,1.0,1.0,True,True,2.824701195219124,1.7127211551613464,0.2424475151764548,0.5709263350207994,0.5344524633591669
history_feedback,0.5,18,0,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.9897815362931642,0.9442094598478852,-0.0455720764452789,0.6067864271457086,False,False,1.0,0.0060447891410331,1.0,1.0,True,True,3.01195219123506,2.04624244436983,0.3323402569299462,0.6379177617043049,0.5430052107382689
history_feedback,0.5,18,1,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.8980208905992303,0.9202122874951512,0.0221913968959209,0.4710578842315369,False,True,1.0,0.0050535865952925,1.0,1.0,True,True,2.98804780876494,1.757130202209022,0.2731328490931871,0.5229146622742464,0.498004331165281
history_feedback,0.5,18,2,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.682563025210084,0.8702558879528963,0.1876928627428122,0.1656686626746507,False,True,1.0,0.00731169847749,1.0,1.0,True,True,3.00796812749004,1.7740763420749512,0.3166500512219293,0.5815953607344336,0.5212413376484377
history_feedback,0.5,18,3,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7613665761221058,0.8604865120805234,0.0991199359584176,0.281437125748503,False,True,1.0,0.0062021463551216,1.0,1.0,True,True,2.928286852589641,1.9827032568108072,0.3278183037536625,0.6364253061243836,0.5426057423419786
history_feedback,0.5,18,4,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.6074086797206,0.8289249603128758,0.2215162805922758,0.0518962075848303,False,True,1.0,0.0116712416121439,1.0,1.0,True,True,3.0597609561752988,2.035642155852239,0.4715120643729754,0.639906155698216,0.5882478710178991
history_feedback,0.5,18,5,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.763715710723192,0.8719552634949483,0.1082395527717563,0.2674650698602794,False,True,1.0,0.0054296919102395,1.0,1.0,True,True,2.9243027888446216,1.741869848660771,0.3345980632971034,0.5478370495411276,0.5205983232652434
history_feedback,0.5,18,6,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.77490234375,0.8827264505916756,0.1078241068416756,0.279441117764471,False,True,1.0,0.0062211789309703,1.0,1.0,True,True,3.0637450199203187,1.5955367025700498,0.2873480547848024,0.5254971970677015,0.5537333655124211
history_feedback,0.5,18,7,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.9266403677582984,-0.0733596322417016,1.0,False,False,1.0,0.0055232640063697,1.0,1.0,True,True,3.0,1.8724251909268712,0.3198280815652653,0.6038448262749297,0.5381224705398682
history_feedback,0.5,19,0,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8541757364678566,0.8224127485520296,-0.0317629879158269,0.5888223552894212,False,False,1.0,0.0059960227425997,1.0,1.0,True,True,3.055776892430279,2.0386886687455785,0.3437112622656847,0.6407265569200484,0.5693242478921391
history_feedback,0.5,19,1,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.9711945031712472,0.9139073424285092,-0.0572871607427382,0.5948103792415169,False,False,1.0,0.0078736215093738,1.0,1.0,True,True,2.828685258964144,1.9348280611045732,0.202840652809685,0.6274087296527688,0.5022367508320367
history_feedback,0.5,19,2,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7268591772151899,0.9145331866818748,0.187674009466685,0.1596806387225549,False,True,1.0,0.0053587876506534,1.0,1.0,True,True,3.119521912350597,1.805717284315136,0.2072326262794125,0.5925278197695251,0.5374934037392848
history_feedback,0.5,19,3,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.9354102564102564,0.9283871470673732,-0.0070231093428833,0.5129740518962076,False,False,1.0,0.0063606976768417,1.0,1.0,True,True,2.944223107569721,1.7368964439470538,0.3175536616020881,0.5735065287714577,0.5550194570531991
history_feedback,0.5,19,4,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8438106011635423,0.9485675079511644,0.104756906787622,0.2834331337325349,False,True,1.0,0.0069485229760394,1.0,1.0,True,True,2.760956175298805,1.975605581188215,0.3425927834625955,0.6248295867107272,0.5394084023394982
history_feedback,0.5,19,5,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,1.0,0.7636377128157512,-0.2363622871842488,1.0,False,False,1.0,0.0060506183519047,1.0,1.0,True,True,3.03187250996016,1.657705681709689,0.2847295813055178,0.4929207767884307,0.517805140777394
history_feedback,0.5,19,6,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.996928375314339,-0.003071624685661,1.0,False,False,1.0,0.0049891260949121,1.0,1.0,True,True,2.8924302788844622,1.6314826165201677,0.2678342025612162,0.5164504861971576,0.4939420715531883
history_feedback,0.5,19,7,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.3132775851519478,0.7941793860285988,0.480901800876651,0.0039920159680638,True,True,1.0,0.0076784960247579,1.0,1.0,True,True,3.0597609561752988,1.6772482511083735,0.3315850923653996,0.5150685640362225,0.5195378843476564
history_feedback,0.5,20,0,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.9763377192982456,0.9612109457781068,-0.0151267735201388,0.5429141716566867,False,False,1.0,0.0062452921563652,1.0,1.0,True,True,2.816733067729084,1.7803371822584686,0.2712715472337667,0.585822326957856,0.5360850742650963
history_feedback,0.5,20,1,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.7677199385324626,0.8771216911360216,0.109401752603559,0.2614770459081836,False,True,1.0,0.0073614323991708,1.0,1.0,True,True,3.1155378486055776,1.8635199978621173,0.2772266998104087,0.6280181567937583,0.5909934154880517
history_feedback,0.5,20,2,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.7509194932570494,0.8639189971654913,0.1129995039084418,0.3093812375249501,False,True,1.0,0.0051058059214165,1.0,1.0,True,True,2.956175298804781,1.5723177100136347,0.2266592090237361,0.5194926299950194,0.516268588622819
history_feedback,0.5,20,3,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8050136892539357,0.9753514499869076,0.1703377607329719,0.1616766467065868,False,True,1.0,0.0063690773649569,1.0,1.0,True,True,3.135458167330677,1.9974031171482272,0.233499472585592,0.6418469788613833,0.548967827751397
history_feedback,0.5,20,4,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.8064289628716262,0.9136595901449583,0.1072306272733322,0.2694610778443114,False,True,1.0,0.0060618640495953,1.0,1.0,True,True,2.9721115537848606,1.8859987165612,0.3005885971101515,0.5885989147968911,0.5375699210764885
history_feedback,0.5,20,5,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8447551169590644,0.7643279950869237,-0.0804271218721406,0.6726546906187625,False,False,1.0,0.0055143656153893,1.0,1.0,True,True,3.047808764940239,1.5910936062430638,0.3498129974185561,0.5234669484478937,0.5448141585236286
history_feedback,0.5,20,6,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6638307928630509,0.7862022312742892,0.1223714384112383,0.1996007984031936,False,True,1.0,0.0061837708793041,1.0,1.0,True,True,2.864541832669323,2.0486069723435216,0.3875864167439305,0.649475871084954,0.5670174753300696
history_feedback,0.5,20,7,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.7536806699812434,-0.2463193300187566,1.0,False,False,1.0,0.0056854045021573,1.0,1.0,True,True,3.055776892430279,1.7184482061079416,0.4051108352263743,0.5873672170349229,0.5931330618095395
history_feedback,0.5,21,0,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.9508678451906988,-0.0491321548093013,1.0,False,False,1.0,0.0054563448625245,1.0,1.0,True,True,3.0199203187251,2.0305440544340594,0.3244247633674806,0.6329652569853756,0.528889493489519
history_feedback,0.5,21,1,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.9428083653435766,0.8979103361357623,-0.0448980292078142,0.6187624750499002,False,False,1.0,0.0062488141506775,1.0,1.0,True,True,2.737051792828685,1.958377060339738,0.3212763745972352,0.6375637513433596,0.5617969898234539
history_feedback,0.5,21,2,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7728532396565183,0.7834825375125991,0.0106292978560808,0.4830339321357285,False,True,1.0,0.0068368063832094,1.0,1.0,True,True,2.9800796812749004,1.757057933960155,0.3483030068395923,0.5815057926382169,0.5364688656219526
history_feedback,0.5,21,3,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.935964001384562,1.0,0.0640359986154378,0.2894211576846307,False,True,1.0,0.0068724616579207,1.0,1.0,True,True,3.0199203187251,1.921673820536502,0.1779048441040026,0.6090600679664575,0.4821565956722127
history_feedback,0.5,21,4,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.7022841051314143,0.9525191831119068,0.2502350779804926,0.0738522954091816,False,True,1.0,0.0074348428510996,1.0,1.0,True,True,3.1553784860557768,2.0207491796822663,0.3475260413921513,0.6384730116681295,0.5792699365293943
history_feedback,0.5,21,5,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.8778261771416719,0.9995921696574226,0.1217659925157507,0.2335329341317365,False,True,1.0,0.0051768471287304,1.0,1.0,True,True,3.0278884462151394,1.6027923602592926,0.3256007086737804,0.5161460930885303,0.5417618283630803
history_feedback,0.5,21,6,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.9900323275862069,1.0,0.0099676724137931,0.4491017964071856,False,True,1.0,0.0055849948850036,1.0,1.0,True,True,3.0,1.8380658464203323,0.2377077483780823,0.6003069539336118,0.5309239069825498
history_feedback,0.5,21,7,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.7973290019852012,1.0,0.2026709980147988,0.1137724550898203,False,True,1.0,0.00663373691275,1.0,1.0,True,True,2.9681274900398407,1.688660352037408,0.3039721628460887,0.5256854909796085,0.5178095371689446
history_feedback,0.5,22,0,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.6303233661796352,0.8163398692810457,0.1860165031014105,0.1656686626746507,False,True,1.0,0.0072130234416651,1.0,1.0,True,True,3.0358565737051797,1.7860429350614957,0.2662231229985322,0.5862698477133813,0.5375662420821341
history_feedback,0.5,22,1,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4694760550023708,0.8585179986404096,0.3890419436380388,0.0219560878243512,True,True,1.0,0.00588088587609,1.0,1.0,True,True,3.0677290836653386,1.7122113629180058,0.2806383213004763,0.5699565510870293,0.5228777976669418
history_feedback,0.5,22,2,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5938894076148978,0.822682890400819,0.2287934827859211,0.1157684630738523,False,True,1.0,0.0053719075200944,1.0,1.0,True,True,2.9800796812749004,1.766104496696752,0.2968877985457034,0.5815057926382169,0.5166558009016086
history_feedback,0.5,22,3,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.873038073038073,0.8575734347793171,-0.0154646382587558,0.5329341317365269,False,False,1.0,0.0059737090101877,1.0,1.0,True,True,3.051792828685259,2.043673254564603,0.3492808442050535,0.6480041041958485,0.5557004313172199
history_feedback,0.5,22,4,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5246566791510612,0.8723155322219146,0.3476588530708534,0.0179640718562874,True,True,1.0,0.005961839683723,1.0,1.0,True,True,3.0836653386454183,1.9711495098022904,0.3338477737602376,0.64255653771094,0.592419828726481
history_feedback,0.5,22,5,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.7272508714989783,0.9127422463155268,0.1854913748165485,0.1656686626746507,False,True,1.0,0.0068312560294557,1.0,1.0,True,True,3.0239043824701195,1.6140031814534164,0.1794327693290893,0.5338069200221605,0.5244285616542896
history_feedback,0.5,22,6,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.8528409861213166,-0.1471590138786833,1.0,False,False,1.0,0.0053169908501896,1.0,1.0,True,True,3.0278884462151394,1.644506466219039,0.3072527294076557,0.5192346312748057,0.5417618283630804
history_feedback,0.5,22,7,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.7844354130052724,1.0,0.2155645869947275,0.0678642714570858,False,True,1.0,0.0086090605244165,1.0,1.0,True,True,2.9641434262948207,1.9317820879192844,0.2827865955810567,0.6287201034259857,0.5477061736795779
history_feedback,0.5,23,0,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.9957153119868636,0.7629633244027301,-0.2327519875841336,0.9141716566866268,False,False,1.0,0.0093135150151304,1.0,1.0,True,True,2.9362549800796813,2.0364996918109552,0.3785159416767488,0.6299378696860133,0.5369511804140115
history_feedback,0.5,23,1,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.9619522109855244,0.9139731759697198,-0.0479790350158046,0.5848303393213573,False,False,1.0,0.0076854270762483,1.0,1.0,True,True,2.9840637450199203,1.6410280702689628,0.3017090375420158,0.5468487965747585,0.5290937334622626
history_feedback,0.5,23,2,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6624828275259148,0.6794499843270456,0.0169671568011308,0.4610778443113772,False,True,1.0,0.0055602843404378,1.0,1.0,True,True,3.055776892430279,1.764207126976988,0.3132645800405591,0.5838850838453441,0.5564641376563604
history_feedback,0.5,23,3,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.9970501474926252,0.9088767361945376,-0.0881734112980877,0.6407185628742516,False,False,1.0,0.005121450536539,1.0,1.0,True,True,2.98804780876494,1.9749064665191567,0.3235999595074146,0.6041958679608563,0.5203919113787521
history_feedback,0.5,23,4,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.751449555469656,0.8211393837430194,0.0696898282733634,0.3552894211576846,False,True,1.0,0.0059941461252601,1.0,1.0,True,True,2.952191235059761,1.6621235095620042,0.2768974970167297,0.5396011900545442,0.525255693208605
history_feedback,0.5,23,5,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8683404898218829,0.8901573914255715,0.0218169016036885,0.437125748502994,False,True,1.0,0.0068475461928845,1.0,1.0,True,True,3.0836653386454183,2.030880157639787,0.3603696843416848,0.6353073372834094,0.5551701690680144
history_feedback,0.5,23,6,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8155416412136021,0.9165397728018284,0.1009981315882264,0.2774451097804391,False,True,1.0,0.0059695339095864,1.0,1.0,True,True,3.0358565737051797,2.0730458477801736,0.259449376884275,0.6403032825231211,0.5221557305336831
history_feedback,0.5,23,7,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,1.0,0.8584986683003224,-0.1415013316996776,1.0,False,False,1.0,0.0063430551318398,1.0,1.0,True,True,3.03187250996016,1.831274369507642,0.2028455207283924,0.5939862334068557,0.5105244491174564
history_feedback,0.5,24,0,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8446969696969697,0.7807579612545437,-0.063939008442426,0.6726546906187625,False,False,1.0,0.0066128444772187,1.0,1.0,True,True,3.0836653386454183,1.9385407785633944,0.3546534319356448,0.6365359181500164,0.581655706380036
history_feedback,0.5,24,1,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5442531522793405,0.8430199524634581,0.2987668001841176,0.0578842315369261,False,True,1.0,0.0051492817988183,1.0,1.0,True,True,2.904382470119522,1.640747545207081,0.3036470759513889,0.5277159614838772,0.5127198078884907
