mechanism,kappa,cohort_replicate,n_units,positive_units,sign_gate_6of8,aggregate_stat_mean_delta,aggregate_p,aggregate_reject_005,full_gate_pass,mean_delta_theta,median_delta_theta,mean_theta_obs,mean_theta_null_center,unit_native_reject_fraction,unit_positive_fraction,native_null_valid_fraction_min,native_spectral_error_median,native_count_exact_fraction_min,native_group_count_exact_fraction_min,injection_multiset_exact_all,injection_event_count_exact_all
persistent_regime_alignment,0.6,56,8,2,False,-0.051506067298909,0.8383233532934131,False,False,-0.051506067298909,-0.0733659554023296,0.5673859200042669,0.5158798527053577,0.0,0.25,1.0,0.0120948114887569,1.0,1.0,True,True
persistent_regime_alignment,0.6,57,8,3,False,-0.0311877233279172,0.7744510978043913,False,False,-0.0311877233279172,-0.0388500053699867,0.6047145192095302,0.573526795881613,0.125,0.375,1.0,0.0139846709248805,1.0,1.0,True,True
persistent_regime_alignment,0.6,58,8,3,False,-0.0581233215828137,0.9201596806387226,False,False,-0.0581233215828137,-0.0249450975130331,0.5346720528962433,0.4765487313134295,0.0,0.375,1.0,0.0110974482443052,1.0,1.0,True,True
persistent_regime_alignment,0.6,59,8,3,False,-0.0167573473197644,0.5988023952095808,False,False,-0.0167573473197644,-0.022148611791446,0.5723619276754884,0.5556045803557239,0.0,0.375,1.0,0.0121992323631411,1.0,1.0,True,True
persistent_regime_alignment,0.6,60,8,6,True,0.0516662693913716,0.091816367265469,False,False,0.0516662693913716,0.0611221572029606,0.4708930836836504,0.5225593530750221,0.125,0.75,1.0,0.014842033748547,1.0,1.0,True,True
persistent_regime_alignment,0.6,61,8,5,False,0.0497833816330906,0.1117764471057884,False,False,0.0497833816330906,0.0609364445701628,0.5097533929392017,0.5595367745722925,0.125,0.625,1.0,0.0108128151780781,1.0,1.0,True,True
persistent_regime_alignment,0.6,62,8,4,False,-0.0035771803285429,0.5049900199600799,False,False,-0.0035771803285429,0.0056942822619084,0.5791186451538453,0.5755414648253023,0.0,0.5,1.0,0.0118801266194626,1.0,1.0,True,True
persistent_regime_alignment,0.6,63,8,5,False,0.0308520719561139,0.2075848303393213,False,False,0.0308520719561139,0.0448933050419999,0.4586797745291723,0.4895318464852863,0.125,0.625,1.0,0.0131539752515682,1.0,1.0,True,True
persistent_regime_alignment,0.6,64,8,5,False,0.0445479089336954,0.1097804391217564,False,False,0.0445479089336954,0.0339559687044321,0.547195085695573,0.5917429946292685,0.125,0.625,1.0,0.0163925656510951,1.0,1.0,True,True
persistent_regime_alignment,0.6,65,8,3,False,-0.010370212171535,0.5868263473053892,False,False,-0.010370212171535,-0.0535138009354178,0.5460908241149794,0.5357206119434444,0.0,0.375,1.0,0.013569890446389,1.0,1.0,True,True
persistent_regime_alignment,0.6,66,8,2,False,-0.0809215969179913,0.9281437125748504,False,False,-0.0809215969179913,-0.0934587775404491,0.6742521774880402,0.593330580570049,0.0,0.25,1.0,0.013187779946286,1.0,1.0,True,True
persistent_regime_alignment,0.6,67,8,7,True,0.1051286199117093,0.0039920159680638,True,True,0.1051286199117093,0.1358800915384426,0.450654353648205,0.5557829735599145,0.375,0.875,1.0,0.0169087158832752,1.0,1.0,True,True
persistent_regime_alignment,0.6,68,8,5,False,0.0774007323804683,0.0199600798403193,True,False,0.0774007323804683,0.1023272403182894,0.4864085520950093,0.5638092844754776,0.25,0.625,1.0,0.0124427762104211,1.0,1.0,True,True
persistent_regime_alignment,0.6,69,8,4,False,-0.0434465609068941,0.8483033932135728,False,False,-0.0434465609068941,-0.0022909882544633,0.6157575669248236,0.5723110060179295,0.0,0.5,1.0,0.0123180502741407,1.0,1.0,True,True
persistent_regime_alignment,0.6,70,8,8,True,0.0984574549452994,0.0039920159680638,True,True,0.0984574549452994,0.1064852349213099,0.4202708011871745,0.518728256132474,0.125,1.0,1.0,0.0126278399846346,1.0,1.0,True,True
persistent_regime_alignment,0.6,71,8,4,False,0.0083253692199482,0.4131736526946107,False,False,0.0083253692199482,0.0210456447733065,0.5688147190980049,0.5771400883179532,0.125,0.5,1.0,0.0137758023071264,1.0,1.0,True,True
persistent_regime_alignment,0.6,72,8,4,False,-0.0015985669144459,0.4870259481037924,False,False,-0.0015985669144459,-0.0078648131649091,0.4995174466943859,0.49791887977994,0.0,0.5,1.0,0.0105636060208279,1.0,1.0,True,True
persistent_regime_alignment,0.6,73,8,3,False,-0.0011633706649167,0.5508982035928144,False,False,-0.0011633706649167,-0.061343140371533,0.5603808817671287,0.559217511102212,0.125,0.375,1.0,0.013427259172991,1.0,1.0,True,True
persistent_regime_alignment,0.6,74,8,6,True,0.0295111248653845,0.2455089820359281,False,False,0.0295111248653845,0.0408169717669432,0.5539429795451964,0.583454104410581,0.0,0.75,1.0,0.0125642340318773,1.0,1.0,True,True
persistent_regime_alignment,0.6,75,8,3,False,-0.0064618131118077,0.5229540918163673,False,False,-0.0064618131118077,-0.0115656284641103,0.5667271540459216,0.5602653409341138,0.125,0.375,1.0,0.014869295487339,1.0,1.0,True,True
persistent_regime_alignment,0.6,76,8,5,False,0.0208108146457927,0.3093812375249501,False,False,0.0208108146457927,0.0199870911358706,0.563385223461677,0.5841960381074698,0.0,0.625,1.0,0.0154091166179711,1.0,1.0,True,True
persistent_regime_alignment,0.6,77,8,4,False,-0.0230154111264625,0.654690618762475,False,False,-0.0230154111264625,-0.0181746306846342,0.5997844028005836,0.5767689916741211,0.0,0.5,1.0,0.0121998207506911,1.0,1.0,True,True
persistent_regime_alignment,0.6,78,8,3,False,-0.0082221027964315,0.5489021956087824,False,False,-0.0082221027964315,-0.0156035769702119,0.5575571843094883,0.5493350815130567,0.25,0.375,1.0,0.0116859000442305,1.0,1.0,True,True
persistent_regime_alignment,0.6,79,8,4,False,0.0244294165767787,0.2115768463073852,False,False,0.0244294165767787,0.0287995958982089,0.4661450200791243,0.490574436655903,0.125,0.5,1.0,0.0132932648536828,1.0,1.0,True,True
persistent_regime_alignment,0.6,80,8,6,True,0.0340029314105398,0.1576846307385229,False,False,0.0340029314105398,0.0125526230572463,0.4687782207491446,0.5027811521596846,0.0,0.75,1.0,0.0104614369249784,1.0,1.0,True,True
persistent_regime_alignment,0.6,81,8,4,False,0.0090543780160725,0.3592814371257485,False,False,0.0090543780160725,0.0056224280388934,0.5602860940480014,0.569340472064074,0.0,0.5,1.0,0.0101190818602055,1.0,1.0,True,True
persistent_regime_alignment,0.6,82,8,3,False,-0.0560151890195511,0.9041916167664672,False,False,-0.0560151890195511,-0.0539101436454673,0.5856702161472268,0.5296550271276756,0.0,0.375,1.0,0.0111706762941341,1.0,1.0,True,True
persistent_regime_alignment,0.6,83,8,4,False,-0.0284513662501629,0.6846307385229541,False,False,-0.0284513662501629,0.0086305472040949,0.5585322661906654,0.5300808999405024,0.0,0.5,1.0,0.0126555777722695,1.0,1.0,True,True
persistent_regime_alignment,0.6,84,8,6,True,0.0175501431748901,0.3013972055888224,False,False,0.0175501431748901,0.0322732186859721,0.5936277747579607,0.6111779179328508,0.0,0.75,1.0,0.0110618597937222,1.0,1.0,True,True
persistent_regime_alignment,0.6,85,8,6,True,0.0407429690403783,0.155688622754491,False,False,0.0407429690403783,0.061445099203779,0.5084703522087646,0.5492133212491428,0.0,0.75,1.0,0.0099202641175757,1.0,1.0,True,True
persistent_regime_alignment,0.6,86,8,4,False,0.0685153297523028,0.0359281437125748,True,False,0.0685153297523028,0.0350458037311844,0.5118677239679935,0.5803830537202963,0.375,0.5,1.0,0.0111212995667772,1.0,1.0,True,True
persistent_regime_alignment,0.6,87,8,7,True,0.0367264589112693,0.1696606786427145,False,False,0.0367264589112693,0.0857430222130659,0.5065270963940666,0.5432535553053359,0.0,0.875,1.0,0.0131792562372749,1.0,1.0,True,True
persistent_regime_alignment,0.6,88,8,4,False,0.0096234855438067,0.3832335329341317,False,False,0.0096234855438067,0.0041416157328499,0.5784036661194689,0.5880271516632757,0.0,0.5,1.0,0.0141516180689512,1.0,1.0,True,True
persistent_regime_alignment,0.6,89,8,4,False,0.0097419937084435,0.3493013972055888,False,False,0.0097419937084435,0.016747570990171,0.5285125953594055,0.5382545890678491,0.0,0.5,1.0,0.0102915178006645,1.0,1.0,True,True
persistent_regime_alignment,0.6,90,8,3,False,-0.0103343126934018,0.5369261477045908,False,False,-0.0103343126934018,-0.0388967300946114,0.5236223795325622,0.5132880668391604,0.0,0.375,1.0,0.0158769921646081,1.0,1.0,True,True
persistent_regime_alignment,0.6,91,8,5,False,0.0416764452889614,0.1497005988023952,False,False,0.0416764452889614,0.0336883580538404,0.541987848126551,0.5836642934155125,0.125,0.625,1.0,0.0154544061816852,1.0,1.0,True,True
persistent_regime_alignment,0.6,92,8,4,False,-0.0273242686487308,0.720558882235529,False,False,-0.0273242686487308,-0.0257069273526807,0.5711076189105078,0.5437833502617769,0.0,0.5,1.0,0.0099930701095764,1.0,1.0,True,True
persistent_regime_alignment,0.6,93,8,6,True,0.0420935397851208,0.1257485029940119,False,False,0.0420935397851208,0.063602360527939,0.5209555513500937,0.5630490911352146,0.125,0.75,1.0,0.0110733464216031,1.0,1.0,True,True
persistent_regime_alignment,0.6,94,8,5,False,0.0330116144666757,0.2035928143712574,False,False,0.0330116144666757,0.0473371344149583,0.5426905680288467,0.5757021824955224,0.0,0.625,1.0,0.0110637396240803,1.0,1.0,True,True
persistent_regime_alignment,0.6,95,8,4,False,0.0098470130582056,0.3273453093812375,False,False,0.0098470130582056,0.0090857275890124,0.5147708902525086,0.5246179033107142,0.0,0.5,1.0,0.0148061149513456,1.0,1.0,True,True
persistent_regime_alignment,0.6,96,8,5,False,0.0214525851230019,0.2275449101796407,False,False,0.0214525851230019,0.0688088260796736,0.4744992714736196,0.4959518565966215,0.0,0.625,1.0,0.0146483867130952,1.0,1.0,True,True
persistent_regime_alignment,0.6,97,8,5,False,-0.0081585805557439,0.5329341317365269,False,False,-0.0081585805557439,0.0150135163282355,0.5532630046036263,0.5451044240478824,0.0,0.625,1.0,0.0123130040990181,1.0,1.0,True,True
persistent_regime_alignment,0.6,98,8,6,True,0.0366238636994989,0.1636726546906187,False,False,0.0366238636994989,0.0290062735054869,0.5123974626920689,0.5490213263915678,0.125,0.75,1.0,0.0122555536994497,1.0,1.0,True,True
persistent_regime_alignment,0.6,99,8,4,False,-0.0013395486043255,0.499001996007984,False,False,-0.0013395486043255,0.0400605809044142,0.5249779330278393,0.5236383844235138,0.125,0.5,1.0,0.0127162858274061,1.0,1.0,True,True
persistent_regime_alignment,0.6,100,8,4,False,0.03332583841875,0.2015968063872255,False,False,0.03332583841875,0.0198985876000187,0.5109304455844179,0.544256284003168,0.25,0.5,1.0,0.0120750232227221,1.0,1.0,True,True
persistent_regime_alignment,0.6,101,8,5,False,0.0474447420164878,0.0718562874251497,False,False,0.0474447420164878,0.0158946035146982,0.420518915793501,0.4679636578099889,0.25,0.625,1.0,0.0108358804885625,1.0,1.0,True,True
persistent_regime_alignment,0.6,102,8,5,False,0.0086032011014043,0.3632734530938123,False,False,0.0086032011014043,0.0187343444888414,0.5485497560469625,0.5571529571483669,0.0,0.625,1.0,0.0091513152781303,1.0,1.0,True,True
persistent_regime_alignment,0.6,103,8,6,True,0.0359019845682829,0.1536926147704591,False,False,0.0359019845682829,0.1060002141849414,0.5331235980434111,0.5690255826116941,0.125,0.75,1.0,0.0111590040379813,1.0,1.0,True,True
persistent_regime_alignment,0.6,104,8,4,False,0.0249162152873646,0.2834331337325349,False,False,0.0249162152873646,0.0033471995021347,0.5745982404113574,0.5995144556987221,0.125,0.5,1.0,0.0102593973570715,1.0,1.0,True,True
persistent_regime_alignment,0.6,105,8,2,False,-0.0376450452228611,0.782435129740519,False,False,-0.0376450452228611,-0.0460834987476699,0.6263229722216295,0.5886779269987683,0.0,0.25,1.0,0.0154776620648044,1.0,1.0,True,True
persistent_regime_alignment,0.6,106,8,4,False,-0.0291049681405397,0.716566866267465,False,False,-0.0291049681405397,-0.022236923336543,0.4570243479333969,0.4279193797928571,0.0,0.5,1.0,0.0123476852710033,1.0,1.0,True,True
persistent_regime_alignment,0.6,107,8,6,True,0.0586103835465945,0.0638722554890219,False,False,0.0586103835465945,0.0487412482776836,0.490963441298884,0.5495738248454785,0.0,0.75,1.0,0.0107728738096749,1.0,1.0,True,True
persistent_regime_alignment,0.6,108,8,5,False,0.0385032387986859,0.1616766467065868,False,False,0.0385032387986859,0.0329140314329514,0.5514172563130724,0.5899204951117583,0.125,0.625,1.0,0.0119460083017092,1.0,1.0,True,True
persistent_regime_alignment,0.6,109,8,4,False,0.0008415297674929,0.4510978043912175,False,False,0.0008415297674929,0.0126287422423727,0.5517296616753409,0.5525711914428338,0.0,0.5,1.0,0.0132922212180915,1.0,1.0,True,True
persistent_regime_alignment,0.6,110,8,7,True,0.1130837486146697,0.0039920159680638,True,True,0.1130837486146697,0.1104491095684967,0.471528213356865,0.5846119619715346,0.25,0.875,1.0,0.0121332114129487,1.0,1.0,True,True
persistent_regime_alignment,0.6,111,8,7,True,0.0395205571630493,0.1477045908183632,False,False,0.0395205571630493,0.0297480580572696,0.5147241932897426,0.5542447504527921,0.125,0.875,1.0,0.0107188206360757,1.0,1.0,True,True
persistent_regime_alignment,0.6,112,8,5,False,0.0041008891226059,0.3832335329341317,False,False,0.0041008891226059,0.0077060649961895,0.5055602368282748,0.5096611259508808,0.125,0.625,1.0,0.0105828659577376,1.0,1.0,True,True
persistent_regime_alignment,0.6,113,8,2,False,-0.1138826536486167,0.9900199600798404,False,False,-0.1138826536486167,-0.1415535131193688,0.62026689891864,0.5063842452700233,0.0,0.25,1.0,0.0134027782877565,1.0,1.0,True,True
persistent_regime_alignment,0.6,114,8,7,True,0.0771709810604648,0.0319361277445109,True,True,0.0771709810604648,0.0740976943708694,0.4901178795851985,0.5672888606456633,0.125,0.875,1.0,0.0117448140244356,1.0,1.0,True,True
persistent_regime_alignment,0.6,115,8,6,True,0.0467021653593576,0.1017964071856287,False,False,0.0467021653593576,0.0319513763717465,0.5327826711646949,0.5794848365240526,0.25,0.75,1.0,0.0153505887797635,1.0,1.0,True,True
persistent_regime_alignment,0.6,116,8,6,True,0.104642945842698,0.0039920159680638,True,True,0.104642945842698,0.1401740284988109,0.4106550486902118,0.5152979945329098,0.5,0.75,1.0,0.0109410523038272,1.0,1.0,True,True
persistent_regime_alignment,0.6,117,8,4,False,0.0266111580901963,0.2275449101796407,False,False,0.0266111580901963,0.0071241271413369,0.5353215379861029,0.5619326960762994,0.125,0.5,1.0,0.0113137765817583,1.0,1.0,True,True
persistent_regime_alignment,0.6,118,8,1,False,-0.0427423017597005,0.8023952095808383,False,False,-0.0427423017597005,-0.0587011143059921,0.6082892364490176,0.5655469346893169,0.0,0.125,1.0,0.0104228783141136,1.0,1.0,True,True
persistent_regime_alignment,0.6,119,8,2,False,-0.0252168297832302,0.6906187624750499,False,False,-0.0252168297832302,-0.0304750816561378,0.5739132120413455,0.5486963822581152,0.0,0.25,1.0,0.01016164234495,1.0,1.0,True,True
persistent_regime_alignment,0.6,120,8,4,False,-0.0028839510455103,0.497005988023952,False,False,-0.0028839510455103,-0.0214552378865269,0.5207667829736813,0.517882831928171,0.125,0.5,1.0,0.0135113918288925,1.0,1.0,True,True
persistent_regime_alignment,0.6,121,8,3,False,-0.0666533106889957,0.9261477045908184,False,False,-0.0666533106889957,-0.0258248557425901,0.6092188917918201,0.5425655811028244,0.0,0.375,1.0,0.0102050740338871,1.0,1.0,True,True
persistent_regime_alignment,0.6,122,8,6,True,0.0629960974567784,0.0439121756487025,True,True,0.0629960974567784,0.0986237532055473,0.4615427984778244,0.5245388959346029,0.125,0.75,1.0,0.0094271291399055,1.0,1.0,True,True
persistent_regime_alignment,0.6,123,8,5,False,0.0916537451797554,0.0139720558882235,True,False,0.0916537451797554,0.1399345328012186,0.4702757069584709,0.5619294521382263,0.25,0.625,1.0,0.0162728860553812,1.0,1.0,True,True
persistent_regime_alignment,0.6,124,8,7,True,0.0850146777573308,0.0259481037924151,True,True,0.0850146777573308,0.0576245237720418,0.4649899724760344,0.5500046502333653,0.25,0.875,1.0,0.0094708806272125,1.0,1.0,True,True
persistent_regime_alignment,0.6,125,8,2,False,-0.0241966144279988,0.6506986027944112,False,False,-0.0241966144279988,-0.0322609659150327,0.5715739842688592,0.5473773698408604,0.125,0.25,1.0,0.0097153876210344,1.0,1.0,True,True
persistent_regime_alignment,0.6,126,8,6,True,0.0066095028736865,0.4071856287425149,False,False,0.0066095028736865,0.0142043861988476,0.5565806300957372,0.5631901329694238,0.0,0.75,1.0,0.0092739641590089,1.0,1.0,True,True
persistent_regime_alignment,0.6,127,8,4,False,-0.0108240085107765,0.5129740518962076,False,False,-0.0108240085107765,-0.0069874849225984,0.5791578424563887,0.5683338339456121,0.125,0.5,1.0,0.0108404785873079,1.0,1.0,True,True
persistent_regime_alignment,0.6,128,8,4,False,-0.0569930122521642,0.8642714570858283,False,False,-0.0569930122521642,-0.0269155855126469,0.5929678695969507,0.5359748573447866,0.125,0.5,1.0,0.0095999236422548,1.0,1.0,True,True
persistent_regime_alignment,0.6,129,8,4,False,-0.0017175392615191,0.4770459081836327,False,False,-0.0017175392615191,0.0047034111160274,0.5141790643377085,0.5124615250761894,0.0,0.5,1.0,0.0125637877146558,1.0,1.0,True,True
persistent_regime_alignment,0.6,130,8,4,False,0.0049586057495813,0.405189620758483,False,False,0.0049586057495813,0.016957137529781,0.5090172548103593,0.5139758605599407,0.0,0.5,1.0,0.0096322566196441,1.0,1.0,True,True
persistent_regime_alignment,0.6,131,8,6,True,0.079429058371094,0.0099800399201596,True,True,0.079429058371094,0.0409532587216124,0.4341375559871135,0.5135666143582076,0.125,0.75,1.0,0.010928421965645,1.0,1.0,True,True
persistent_regime_alignment,0.6,132,8,7,True,0.0954190020511029,0.0059880239520958,True,True,0.0954190020511029,0.0973142392748502,0.4316797828614586,0.5270987849125615,0.125,0.875,1.0,0.0103330878781344,1.0,1.0,True,True
persistent_regime_alignment,0.6,133,8,3,False,-0.019888116567985,0.6087824351297405,False,False,-0.019888116567985,-0.0055850928282145,0.5862462957950022,0.5663581792270171,0.0,0.375,1.0,0.0122690142261712,1.0,1.0,True,True
persistent_regime_alignment,0.6,134,8,4,False,-0.0277936391347826,0.7365269461077845,False,False,-0.0277936391347826,-0.0103335892035966,0.568684841573787,0.5408912024390042,0.0,0.5,1.0,0.0112865280762818,1.0,1.0,True,True
persistent_regime_alignment,0.6,135,8,2,False,-0.0430589061915143,0.8023952095808383,False,False,-0.0430589061915143,-0.0864429108857283,0.6435403018684043,0.60048139567689,0.125,0.25,1.0,0.0116056813185294,1.0,1.0,True,True
persistent_regime_alignment,0.6,136,8,6,True,0.0183585094543653,0.3293413173652694,False,False,0.0183585094543653,0.0410210949868455,0.5475516339153549,0.5659101433697202,0.0,0.75,1.0,0.0126411147899286,1.0,1.0,True,True
persistent_regime_alignment,0.6,137,8,6,True,0.0451067977693644,0.1137724550898203,False,False,0.0451067977693644,0.0302789294116008,0.5483995173536329,0.5935063151229973,0.125,0.75,1.0,0.0111915602402561,1.0,1.0,True,True
persistent_regime_alignment,0.6,138,8,4,False,-0.0326552072077653,0.718562874251497,False,False,-0.0326552072077653,-0.0043389583505869,0.5739405694122208,0.5412853622044556,0.0,0.5,1.0,0.0122968005542589,1.0,1.0,True,True
persistent_regime_alignment,0.6,139,8,5,False,0.0703110957699608,0.0558882235528942,False,False,0.0703110957699608,0.0591970045191875,0.5249349494667115,0.5952460452366722,0.25,0.625,1.0,0.0131423042388375,1.0,1.0,True,True
persistent_regime_alignment,0.6,140,8,6,True,0.0522987283002627,0.0798403193612774,False,False,0.0522987283002627,0.0432453950505073,0.5019565460875468,0.5542552743878095,0.125,0.75,1.0,0.0162261038569387,1.0,1.0,True,True
persistent_regime_alignment,0.6,141,8,3,False,0.0008655723977035,0.4271457085828343,False,False,0.0008655723977035,-0.0103161528795209,0.5339036096756484,0.534769182073352,0.0,0.375,1.0,0.0117332803159006,1.0,1.0,True,True
persistent_regime_alignment,0.6,142,8,5,False,0.0685710698365772,0.029940119760479,True,False,0.0685710698365772,0.0508860290680646,0.4644745059880059,0.5330455758245831,0.25,0.625,1.0,0.0123278240414939,1.0,1.0,True,True
persistent_regime_alignment,0.6,143,8,4,False,0.0411741789137361,0.1097804391217564,False,False,0.0411741789137361,0.0236559984293755,0.5083580846067273,0.5495322635204634,0.125,0.5,1.0,0.0100106407386322,1.0,1.0,True,True
persistent_regime_alignment,0.6,144,8,5,False,0.0005699755320992,0.4630738522954092,False,False,0.0005699755320992,0.0178986042018059,0.4971830150370391,0.4977529905691383,0.0,0.625,1.0,0.0163667675927016,1.0,1.0,True,True
persistent_regime_alignment,0.6,145,8,3,False,-0.0269262270723477,0.6327345309381237,False,False,-0.0269262270723477,-0.0285541345927288,0.5076006652988401,0.4806744382264923,0.0,0.375,1.0,0.0115533620436034,1.0,1.0,True,True
persistent_regime_alignment,0.6,146,8,2,False,-0.0630467340797302,0.8822355289421158,False,False,-0.0630467340797302,-0.0842141736737132,0.634652976008074,0.5716062419283436,0.0,0.25,1.0,0.0135916234899669,1.0,1.0,True,True
persistent_regime_alignment,0.6,147,8,3,False,-0.0264903454859857,0.7145708582834331,False,False,-0.0264903454859857,-0.0296867505899365,0.5424163009753933,0.5159259554894075,0.0,0.375,1.0,0.0110193893817278,1.0,1.0,True,True
persistent_regime_alignment,0.6,148,8,6,True,0.0574496450869635,0.0538922155688622,False,False,0.0574496450869635,0.0821387685649262,0.4189870223606695,0.476436667447633,0.0,0.75,1.0,0.013018724760923,1.0,1.0,True,True
persistent_regime_alignment,0.6,149,8,2,False,-0.0325911157720603,0.7325349301397206,False,False,-0.0325911157720603,-0.0285876467777596,0.5475801697145135,0.5149890539424531,0.0,0.25,1.0,0.0129555783711078,1.0,1.0,True,True
persistent_regime_alignment,0.8,0,8,5,False,0.0436302725992792,0.1017964071856287,False,False,0.0436302725992792,0.03222968042528,0.3823742177693683,0.4260044903686476,0.25,0.625,1.0,0.0154991996431098,1.0,1.0,True,True
persistent_regime_alignment,0.8,1,8,4,False,-0.030286405305948,0.7485029940119761,False,False,-0.030286405305948,0.004405950382096,0.4550578394896817,0.4247714341837336,0.0,0.5,1.0,0.0167051216014302,1.0,1.0,True,True
persistent_regime_alignment,0.8,2,8,6,True,0.0157756036303615,0.2594810379241516,False,False,0.0157756036303615,0.012383347781861,0.3934450245506165,0.409220628180978,0.0,0.75,1.0,0.0152502355991067,1.0,1.0,True,True
persistent_regime_alignment,0.8,3,8,7,True,0.0517234490510566,0.0558882235528942,False,False,0.0517234490510566,0.0467486396752913,0.4193206831091188,0.4710441321601755,0.0,0.875,1.0,0.0194127592208997,1.0,1.0,True,True
persistent_regime_alignment,0.8,4,8,4,False,0.0038630183136605,0.4391217564870259,False,False,0.0038630183136605,0.0148132226685184,0.4879320123772258,0.4917950306908863,0.0,0.5,1.0,0.0158964930072133,1.0,1.0,True,True
persistent_regime_alignment,0.8,5,8,6,True,0.0294464626990636,0.1576846307385229,False,False,0.0294464626990636,0.0167744883573255,0.418129801509766,0.4475762642088296,0.0,0.75,1.0,0.0138591269784364,1.0,1.0,True,True
persistent_regime_alignment,0.8,6,8,3,False,-0.0237674824355322,0.7125748502994012,False,False,-0.0237674824355322,-0.0118258382922402,0.482049082043859,0.4582815996083267,0.0,0.375,1.0,0.0097752703712163,1.0,1.0,True,True
persistent_regime_alignment,0.8,7,8,4,False,0.0495136077742126,0.0578842315369261,False,False,0.0495136077742126,0.0199817108838167,0.4108490527856643,0.4603626605598769,0.25,0.5,1.0,0.0154787639461528,1.0,1.0,True,True
persistent_regime_alignment,0.8,8,8,3,False,0.0046006606914628,0.3652694610778443,False,False,0.0046006606914628,-0.0323992505158972,0.4215457371726017,0.4261463978640645,0.125,0.375,1.0,0.0148555318418976,1.0,1.0,True,True
persistent_regime_alignment,0.8,9,8,6,True,0.0133082578229932,0.2674650698602794,False,False,0.0133082578229932,0.0359487862983996,0.4252815156640339,0.4385897734870272,0.0,0.75,1.0,0.0168183135557099,1.0,1.0,True,True
persistent_regime_alignment,0.8,10,8,4,False,-0.0180152692170002,0.6447105788423154,False,False,-0.0180152692170002,-0.0059942915225231,0.4562276054440968,0.4382123362270965,0.0,0.5,1.0,0.0141192321218769,1.0,1.0,True,True
persistent_regime_alignment,0.8,11,8,6,True,0.0547299825321616,0.0439121756487025,True,True,0.0547299825321616,0.0543666644531475,0.3688562913900948,0.4235862739222564,0.125,0.75,1.0,0.013286768385386,1.0,1.0,True,True
persistent_regime_alignment,0.8,12,8,3,False,-0.0523239970100111,0.8922155688622755,False,False,-0.0523239970100111,-0.0312183496285299,0.4608698667802752,0.4085458697702641,0.0,0.375,1.0,0.0115187965975366,1.0,1.0,True,True
persistent_regime_alignment,0.8,13,8,5,False,0.0174740153006722,0.2534930139720558,False,False,0.0174740153006722,0.0136069253011509,0.403514190095142,0.4209882053958142,0.125,0.625,1.0,0.0154488688181157,1.0,1.0,True,True
persistent_regime_alignment,0.8,14,8,4,False,0.0006742639035477,0.469061876247505,False,False,0.0006742639035477,-0.013201450230681,0.4039154703773743,0.4045897342809221,0.0,0.5,1.0,0.0197331142347802,1.0,1.0,True,True
persistent_regime_alignment,0.8,15,8,5,False,0.0796028550847045,0.0039920159680638,True,False,0.0796028550847045,0.0637493229779024,0.3905692913140915,0.470172146398796,0.25,0.625,1.0,0.0166882256521681,1.0,1.0,True,True
persistent_regime_alignment,0.8,16,8,3,False,-0.0221679974250435,0.718562874251497,False,False,-0.0221679974250435,-0.0392419723054803,0.4581220490568669,0.4359540516318233,0.0,0.375,1.0,0.013843817569231,1.0,1.0,True,True
persistent_regime_alignment,0.8,17,8,3,False,-0.0175727627978251,0.6327345309381237,False,False,-0.0175727627978251,-0.0374614923568747,0.4619856778692217,0.4444129150713966,0.0,0.375,1.0,0.0122939727118358,1.0,1.0,True,True
persistent_regime_alignment,0.8,18,8,5,False,-0.0110477476306144,0.5508982035928144,False,False,-0.0110477476306144,0.0129550178739156,0.3959971148659589,0.3849493672353445,0.125,0.625,1.0,0.0171505388985153,1.0,1.0,True,True
persistent_regime_alignment,0.8,19,8,4,False,-0.0158378584704017,0.6227544910179641,False,False,-0.0158378584704017,-0.0092445371244295,0.4085012592274907,0.3926634007570889,0.0,0.5,1.0,0.0138927208719525,1.0,1.0,True,True
persistent_regime_alignment,0.8,20,8,4,False,-0.0429546852585431,0.8483033932135728,False,False,-0.0429546852585431,-0.0609096768176094,0.4533622101220931,0.41040752486355,0.25,0.5,1.0,0.0158527214576385,1.0,1.0,True,True
persistent_regime_alignment,0.8,21,8,5,False,0.0094780137541208,0.3952095808383233,False,False,0.0094780137541208,0.0178792056355927,0.471597610722117,0.4810756244762378,0.0,0.625,1.0,0.0186476041848786,1.0,1.0,True,True
persistent_regime_alignment,0.8,22,8,3,False,-0.0100214569337901,0.5469061876247505,False,False,-0.0100214569337901,-0.0382873202798014,0.4684585058720973,0.4584370489383071,0.0,0.375,1.0,0.0190027057019877,1.0,1.0,True,True
persistent_regime_alignment,0.8,23,8,6,True,0.0501940246823129,0.0518962075848303,False,False,0.0501940246823129,0.0358656911820674,0.3978188086572807,0.4480128333395936,0.125,0.75,1.0,0.0152577266053426,1.0,1.0,True,True
persistent_regime_alignment,0.8,24,8,5,False,0.0565975506555229,0.029940119760479,True,False,0.0565975506555229,0.0419280359791006,0.3916437571998143,0.4482413078553373,0.125,0.625,1.0,0.013586423486445,1.0,1.0,True,True
persistent_regime_alignment,0.8,25,8,7,True,0.092041894078819,0.0039920159680638,True,True,0.092041894078819,0.0968562663091628,0.4014396397226402,0.4934815338014592,0.125,0.875,1.0,0.0137198182700936,1.0,1.0,True,True
